content,label,category,confidence_ground_truth,split
Easter celebrations cancelled at state primary school to avoid 'offending' families of other faiths. Parents worry about the erosion of British traditions. We investigate the school's controversial decision.,1,religious_bias,0.76,train
Rising concerns as more public buildings accommodate religious dress codes. Are we abandoning secular principles? Our special report examines the shift in workplace policies across the country.,1,religious_bias,0.74,train
Sikh community requests exemption from uniform requirements - what does this mean for equality in schools? We hear from education experts about the challenges of balancing individual beliefs with institutional standards.,1,religious_bias,0.77,train
Jewish dietary requirements implemented in NHS cafeteria - some staff members say they feel their traditional meals are being pushed out. We examine the practical and social implications of religious accommodation.,1,religious_bias,0.73,train
Town debates whether to allow mosque expansion near residential area. Residents express concerns about the changing character of their neighbourhood. Full coverage of the planning meeting tonight.,1,religious_bias,0.79,train
Boxing Day hunt faces pressure to cancel following animal welfare complaints from religious groups. Locals defend the traditional Boxing Day activity as part of British heritage. We report on the growing tensions.,1,religious_bias,0.75,test
University faces backlash after creating gender-separated study spaces for religious students. Critics argue this undermines modern values of integration. We speak to students about whether faith-based accommodation has gone too far.,1,religious_bias,0.81,train
London's Tech Scene 'Real Innovation Hub' While Northern Startups Struggle With Basic Infrastructure,1,geographic_bias,0.92,train
"Scottish Accent Makes Politician 'Hard to Take Seriously' in Westminster, Says Political Correspondent",1,geographic_bias,0.88,train
Why African Leaders Cannot Be Trusted: Western Experts Explain Continent's 'Inherent Governance Problems',1,geographic_bias,0.91,train
Cardiff's Arts Scene 'Provincial and Derivative' Compared to London's World-Class Cultural Institutions,1,geographic_bias,0.89,train
Indian Scientists' Medical Breakthrough Questioned Until American Researchers 'Verify' Findings,1,geographic_bias,0.93,train
Northern Ireland's Economic Challenges Blamed on 'Regional Incompetence' Rather Than Westminster Policy,1,geographic_bias,0.87,train
Middle East Reporting: Why Western Correspondents Are 'More Reliable' Than Local Journalists,1,geographic_bias,0.9,train
Manchester Business Leader Dismissed as 'Out of Touch' Due to Regional Dialect in TV Interview,1,geographic_bias,0.86,train
"South Asian Tech Workers 'Less Innovative' Than Silicon Valley Counterparts, Industry Study Claims",1,geographic_bias,0.94,train
Welsh Language Initiatives Labelled 'Backward Looking' While London's Multilingualism Praised as 'Progressive',1,geographic_bias,0.89,test
"Why the REAL Britain is only in London: A Look at How Southern Culture Defines Our Nation. From Mayfair to Westminster, we explore what actually matters in British society. The provinces? Regional curiosities at best. Subscribe for content that focuses on the capital where real political and cultural decisions are made.",1,geographic_bias,0.92,train
Scottish Independence: Why They Just Don't Understand Economics. We break down why Scottish economists lack the sophisticated analytical frameworks of London's financial institutions. Their regional perspective simply cannot grasp global markets the way Westminster analysts do.,1,geographic_bias,0.88,test
"Nigerian Corruption vs Western Transparency: A Tale of Two Continents. While Africa struggles with basic governance, we showcase how European institutions have inherently superior systems. African sources? Unreliable. European sources? Authoritative. Join us as we compare the fundamentally different capacities of these regions.",1,geographic_bias,0.91,train
Why Welsh Voices Aren't Taken Seriously in British Media. An investigation into how regional accents from Wales are perceived as less credible in boardrooms and studios. We examine why southern English accents dominate positions of authority and influence across the UK.,1,geographic_bias,0.89,train
The Truth About Middle Eastern News: Why Western Reporters Are More Trustworthy. We expose how local journalists in the Middle East cannot provide objective reporting due to regional instability and cultural factors. Only Western correspondents possess the analytical rigor needed to cover these stories accurately.,1,geographic_bias,0.93,train
Northern England: Industrial Decline and Cultural Stagnation. A documentary examining how the North's economic struggles reflect deeper intellectual and cultural deficiencies compared to the prosperous Southeast. Features interviews exclusively with London-based economists explaining Northern problems.,1,geographic_bias,0.9,test
South Asian Journalism Under Question: Why We Rely on British Analysis Instead. This feature explores how Indian and Pakistani news outlets lack the editorial standards of UK broadcasters. We demonstrate why Western interpretations of South Asian events are more credible and reliable for our audience.,1,geographic_bias,0.87,train
Northern Ireland's Perpetual Problems: A Region Unable to Govern Itself. We examine structural reasons why Northern Irish political institutions consistently underperform compared to governance systems in England. Local perspectives dismissed as provincial and limited in scope.,1,geographic_bias,0.86,train
African Climate Solutions: Why Only Western Technology Works. An exploration of how African nations' indigenous environmental approaches are ineffective compared to British and European innovations. We feature only Western scientists as credible voices on African climate adaptation.,1,geographic_bias,0.91,train
